ID,Titulo,Descripcion Simple,Evaluaciones,Tipo,Precio,URL,Capacidad,Baños,Baño Compartido,Latitud,Longitud,Pais,Precio_por_persona,Rating
-6.691272032372027e+17,Flats Friends Atlantida estudio para 3 con vistas,"Alojamiento entero: piso en Benidorm, España",137.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/43322862?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1256616416&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967166_2DvLysVDimiX1l4%2B&previous_page_section_name=1000,3.0,1.0,0.0,40.62273805,-2.9027618,0.0,35.0,4.55
-3.926801152657678e+18,"Centro histórico, playa a pie","Alojamiento entero: piso en Ciboure, Francia",209.0,0.0,4.499809670330265,https://www.airbnb.es/rooms/34661493?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1202761462&search_mode=flex_destinations_search&check_in=2024-05-01&check_out=2024-05-07&source_impression_id=p3_1710967156_NA34N%2Fftn%2BGHFTy0&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,45.0,4.983333333333333
9.152823195770702e+18,1 línea de playa poniente Benidorm Terraza al mar,"Alojamiento entero: piso en Benidorm, España",11.0,0.0,4.499809670330265,https://www.airbnb.es/rooms/48128037?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1132197471&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967122_jKx%2B3Y8K7DdjJO2U&previous_page_section_name=1000,5.0,1.0,0.0,40.62273805,-2.9027618,0.0,18.0,4.8500000000000005
-6.380806070773542e+18,La Perla de Altea,"Alojamiento entero: piso en Altea, España",8.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/939129042980034201?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1711087543&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967162_pqBsPa34BcQSldKM&previous_page_section_name=1000,6.0,5.0,0.0,38.6028245,-0.0472059,0.0,17.5,4.983333333333333
-5.017465327959137e+18,"Apartamento 3 habitaciones, primera línea de playa","Alojamiento entero: piso en Altea, España",11.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/835605786257284010?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1596000239&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967142_l0fIKheeblW0aqaa&previous_page_section_name=1000,6.0,2.0,0.0,40.62273805,-2.9027618,0.0,17.5,4.916666666666667
4.5201328441559306e+18,El Apartamento de Cristian 2,"Alojamiento entero: apto. residencial en Benidorm, España",16.0,0.0,4.762173934797756,https://www.airbnb.es/rooms/48073681?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1130583775&search_mode=flex_destinations_search&check_in=2024-04-27&check_out=2024-05-02&source_impression_id=p3_1710967156_FiRAeZ6dPieM0o3P&previous_page_section_name=1000,6.0,1.0,0.0,38.5406255,-0.1290929,0.0,19.5,4.900000000000001
5.254900967557847e+18,Hermoso apartamento reformado en una ubicación privilegiada,"Alojamiento entero: apto. residencial en Calpe, España",7.0,0.0,3.80666248977032,https://www.airbnb.es/rooms/669339042852890127?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1741195832&search_mode=flex_destinations_search&check_in=2024-04-13&check_out=2024-04-18&source_impression_id=p3_1710967156_FzpWBbRhhp%2FOMZkE&previous_page_section_name=1000,5.0,5.0,0.0,38.6443252,0.046012,0.0,9.0,4.966666666666666
3.6929133275385134e+18,Isea Calpe,"Alojamiento entero: piso en Calp, España",557.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/548196789157946642?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1464311884&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967164_f%2FKRrnWvg0oybSMV&previous_page_section_name=1000,5.0,2.0,0.0,38.6443252,0.046012,0.0,21.0,4.783333333333334
-5.85142276797202e+18,Apartamento Suárez,"Alojamiento entero: piso en Somo, España",19.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/913117966388447274?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1688248004&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967162_pWShsd626K3p7rWX&previous_page_section_name=1000,6.0,1.0,0.0,43.4534756,-3.7414052,0.0,17.5,4.95
1.7515627079325727e+18,sabor al mar,"Alojamiento entero: piso en Alboraia, España",1.0,0.0,5.220355825078325,https://www.airbnb.es/rooms/1081002969400077726?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1831788231&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967156_Gu%2B9%2FwBNHk6aNV8f&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,30.83333333333333,4.85
-5.928731618849598e+18,Apartamento Mundaka Centre,"Alojamiento entero: piso en Mundaka, España",14.0,0.0,4.543294782270004,https://www.airbnb.es/rooms/828192968973714527?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1606573864&search_mode=flex_destinations_search&check_in=2024-05-14&check_out=2024-05-19&source_impression_id=p3_1710967166_lRqMS4wnpcH%2BIxTZ&previous_page_section_name=1000,4.0,2.0,0.0,43.407824,-2.6992833,0.0,23.5,4.516666666666667
-8.282163302558627e+18,Playa aislada y piscina infinita cerca del casco antiguo de Calpe,"Alojamiento entero: adosado en Calpe, España",105.0,0.0,4.23410650459726,https://www.airbnb.es/rooms/31790561?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=736028603&search_mode=flex_destinations_search&check_in=2024-04-05&check_out=2024-04-10&source_impression_id=p3_1710967122_M9M%2FeUWsg6Upi41%2F&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,17.25,4.816666666666666
7.475729015960557e+18,Estudio de 40m² terraza de 40m² a 200m de la playa,"Alojamiento entero: piso en Hendaye, Francia",50.0,0.0,4.007333185232471,https://www.airbnb.es/rooms/46686213?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1100886163&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-13&source_impression_id=p3_1710967159_y3oR053MGnwNBSRH&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,27.5,4.866666666666666
-8.075871410624326e+18,Precioso ático con vistas al mar y terraza 230m2,"Alojamiento entero: piso en Calpe, España",58.0,0.0,4.77912349311153,https://www.airbnb.es/rooms/51481573?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1232341650&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967166_uy2y60rLGz%2BnSY%2Fh&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,29.75,4.666666666666667
3.89392025234046e+18,La Llar de Benidorm,"Alojamiento entero: piso en Benidorm, España",44.0,0.0,3.951243718581428,https://www.airbnb.es/rooms/43772549?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1019607600&search_mode=flex_destinations_search&check_in=2024-12-09&check_out=2024-12-16&source_impression_id=p3_1710967122_LDSevwPXVTn%2B2sZJ&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,13.0,4.916666666666667
-5.97185358877114e+18,Piso esquinero frente al Mar,"Alojamiento entero: piso en Puerto de Sagunto, España",112.0,0.0,4.691347882229144,https://www.airbnb.es/rooms/33340975?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=709232431&search_mode=flex_destinations_search&check_in=2024-03-30&check_out=2024-04-04&source_impression_id=p3_1710967163_A1xt50RpKX4AWaga&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,18.166666666666668,4.783333333333334
-4.165776027387222e+18,"Apartamento de lujo Altea, BEACHFront!","Alojamiento entero: apto. residencial en Altea, España",6.0,0.0,5.298317366548036,https://www.airbnb.es/rooms/709388143757264089?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1624477015&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967159_gzl2E3qaTDZ2OBMS&previous_page_section_name=1000,6.0,2.0,0.0,38.6028245,-0.0472059,0.0,33.333333333333336,4.9
-2.75487706116246e+18,"Bonito apartamento, vistas al mar, zona Oliva Nova","Alojamiento entero: piso en Oliva, España",38.0,0.0,4.248495242049359,https://www.airbnb.es/rooms/22937881?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=439320550&search_mode=flex_destinations_search&check_in=2024-03-29&check_out=2024-04-05&source_impression_id=p3_1710967127_QZw48mNAb3l26lS7&previous_page_section_name=1000,5.0,1.0,0.0,40.62273805,-2.9027618,0.0,14.0,4.866666666666667
-7.213757912718491e+18,Jai Alai 54 by FeelFree Rentals,"Alojamiento entero: piso en Donostia, España",29.0,0.0,6.423246963533519,https://www.airbnb.es/rooms/45587078?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1072498958&search_mode=flex_destinations_search&check_in=2024-04-17&check_out=2024-04-22&source_impression_id=p3_1710967127_8UGB58p5GbOfCJBf&previous_page_section_name=1000,8.0,4.0,0.0,40.62273805,-2.9027618,0.0,77.0,4.816666666666666
2.944929724062239e+17,Precioso apartamento con Piscina. Ideal familias.,"Alojamiento entero: apto. residencial en Chilches, España",8.0,0.0,4.382026634673881,https://www.airbnb.es/rooms/670068024719876761?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1826582999&search_mode=flex_destinations_search&check_in=2024-05-05&check_out=2024-05-10&source_impression_id=p3_1710967142_H4HIILCItOz7ivtu&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,20.0,4.9
-1.2728660516207352e+18,Isea 245 - Group Turis,"Alojamiento entero: piso en Calp, España",123.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/44433499?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1597587752&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967165_ONCEg8V1ptQwcgtv&previous_page_section_name=1000,4.0,2.0,0.0,40.62273805,-2.9027618,0.0,26.25,4.6000000000000005
-5.049911685952895e+18,"Apartamento de 2 dormitorios, 4 balcones en Port Socoa.","Alojamiento entero: piso en Ciboure, Francia",105.0,0.0,4.605170185988092,https://www.airbnb.es/rooms/16916997?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=258736301&search_mode=flex_destinations_search&check_in=2024-12-29&check_out=2025-01-04&source_impression_id=p3_1710967166_bS7FTDOTPZMGxW2c&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,16.666666666666668,4.733333333333333
-4.236839158485676e+18,Apartamento Almadraba Superior,"Alojamiento entero: apto. residencial en El Campello, España",224.0,0.0,4.997212273764115,https://www.airbnb.es/rooms/40792249?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1318001816&search_mode=flex_destinations_search&check_in=2024-04-26&check_out=2024-05-01&source_impression_id=p3_1710967167_3fWYzVzPkK8z4VlH&previous_page_section_name=1000,4.0,1.0,0.0,38.427416,-0.3983685,0.0,37.0,4.6000000000000005
-5.555886755684584e+18,Malvarrosa Beach 5,"Alojamiento entero: apartamento con servicios en València, España",8.0,0.0,4.465908118654584,https://www.airbnb.es/rooms/1008360725939823106?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1792019261&search_mode=flex_destinations_search&check_in=2024-04-03&check_out=2024-04-08&source_impression_id=p3_1710967158_L4%2FL%2BL0rhKGYQdt0&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,21.75,4.9
2.1308134393385715e+18,Nido acogedor entre la bahía y el mar.,"Alojamiento entero: piso en Hendaye, Francia",1394.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/843960069230117862?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1608585200&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967167_q27TDOKL%2BAf76tpV&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,52.5,4.75
1.1707429015160975e+18,Melior-4D,"Alojamiento entero: piso en Calp, España",35.0,0.0,4.0943445622221,https://www.airbnb.es/rooms/37584494?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1419110455&search_mode=flex_destinations_search&check_in=2024-04-12&check_out=2024-04-17&source_impression_id=p3_1710967156_W5SKR2aDYWlOTGr5&previous_page_section_name=1000,4.0,5.0,0.0,38.6443252,0.046012,0.0,15.0,4.85
-2.4284949375781053e+18,Chalet independiente con jardín a pie de la playa,"Alojamiento entero: vivienda en Suances, España",34.0,0.0,5.501258210544727,https://www.airbnb.es/rooms/24932076?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=493255891&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967127_sAqnzLSUYM%2FokVSJ&previous_page_section_name=1000,10.0,3.0,0.0,43.4260091,-4.041568,0.0,24.5,4.883333333333334
8.420221147466078e+16,Primera línea centro playa Hendaya,"Alojamiento entero: loft en Hendaye, Francia",12.0,0.0,4.060443010546419,https://www.airbnb.es/rooms/589601075631753477?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1451479640&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-08&source_impression_id=p3_1710967165_TmZK8tgJS3%2Fi7n30&previous_page_section_name=1000,3.0,1.0,0.0,43.3641518,-1.7616499,1.0,19.33333333333333,4.133333333333334
-5.906337252989831e+18,Itsasoaren: «Cerca del mar» ¡T2 muy acogedor!,"Alojamiento entero: apto. residencial en Biarritz, Francia",35.0,0.0,4.499809670330265,https://www.airbnb.es/rooms/50122237?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1631714968&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967164_x7QHexxKb%2FXsxzUZ&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,22.5,4.766666666666667
-8.13685625451698e+18,Bonito y acogedor estudio / Impresionantes vistas,"Alojamiento entero: piso en Biarritz, Francia",73.0,0.0,4.553876891600541,https://www.airbnb.es/rooms/592538685618639710?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1369161897&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967166_uEtzxkwjd0XMaJt9&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,47.5,4.683333333333334
1.606559595060692e+18,"apartamento costa de la calma en denia, primera lí","Alojamiento entero: piso en Denia, España",3.0,0.0,4.836281906951478,https://www.airbnb.es/rooms/26022941?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=971493206&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967166_D5C3iuwRh2G5yoo2&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,31.5,4.85
7.711437562629889e+18,Romántico loft junto al mar,"Alojamiento entero: loft en Altea, España",18.0,0.0,4.74493212836325,https://www.airbnb.es/rooms/26664484?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1657374649&search_mode=flex_destinations_search&check_in=2024-06-02&check_out=2024-06-07&source_impression_id=p3_1710967162_flnxALzZOOu0qJMK&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,57.5,4.933333333333333
-8.727239809517767e+18,Estudio en primera línea de playa Levante,"Alojamiento entero: piso en Benidorm, España",15.0,0.0,4.61512051684126,https://www.airbnb.es/rooms/25883998?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1043629415&search_mode=flex_destinations_search&check_in=2024-05-18&check_out=2024-05-23&source_impression_id=p3_1710967127_TavbpIgXR93g0I4v&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,50.5,4.783333333333333
-2.0583322251511795e+18,Nuestro deseo,"Alojamiento entero: loft en València, España",114.0,0.0,4.499809670330265,https://www.airbnb.es/rooms/49973763?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1184100872&search_mode=flex_destinations_search&check_in=2024-05-09&check_out=2024-05-14&source_impression_id=p3_1710967156_1E7SakQYDr7WFV0l&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,45.0,4.883333333333334
9.29005618575411e+17,Primera línea de playa Benidorm 13F (3 hab),"Alojamiento entero: piso en Benidorm, España",9.0,0.0,5.823045895483019,https://www.airbnb.es/rooms/48597956?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1144660480&search_mode=flex_destinations_search&check_in=2024-07-24&check_out=2024-07-31&source_impression_id=p3_1710967163_P86TkU5kufhlU%2FP3&previous_page_section_name=1000,8.0,2.0,0.0,38.5406255,-0.1290929,0.0,42.25,4.716666666666667
-5.061485192079124e+18,Alquileres al atardecer con FeelFree,"Alojamiento entero: piso en Donostia, España",51.0,0.0,5.913503005638271,https://www.airbnb.es/rooms/34955886?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=761240120&search_mode=flex_destinations_search&check_in=2024-04-26&check_out=2024-05-01&source_impression_id=p3_1710967122_YochCuwCsMjfVmwl&previous_page_section_name=1000,4.0,2.0,0.0,40.62273805,-2.9027618,0.0,92.5,4.933333333333334
1.2229972168597908e+18,El Rompeolas casa a pie de playa,"Alojamiento entero: chalet en Suances, España",4.0,0.0,6.551080335043405,https://www.airbnb.es/rooms/636094054455479104?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1676484079&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967163_X%2B4W0rOddn5Z4Xxj&previous_page_section_name=1000,14.0,5.0,0.0,40.62273805,-2.9027618,0.0,50.0,4.766666666666667
-1.6784642521056207e+18,Bungalow en primera línea del Mediterráneo,"Alojamiento entero: bungalow en Calp, España",47.0,0.0,4.718498871295094,https://www.airbnb.es/rooms/35462485?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1050090326&search_mode=flex_destinations_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1710967122_Ti0PUPGI0maipg%2Fb&previous_page_section_name=1000,4.0,5.0,0.0,40.62273805,-2.9027618,0.0,28.0,4.933333333333334
-3.6986353576335073e+18,Amplio y Cómodo Apartamento Playa. Vistas al Mar.,"Alojamiento entero: piso en Playa, España",90.0,0.0,4.48863636973214,https://www.airbnb.es/rooms/22459477?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=835213302&search_mode=flex_destinations_search&check_in=2024-09-06&check_out=2024-09-11&source_impression_id=p3_1710967142_Z%2FTMGVuP33j71chD&previous_page_section_name=1000,5.0,2.0,0.0,40.62273805,-2.9027618,0.0,17.8,4.933333333333334
8.62824808744673e+18,Tu calentito nido en la playa!,"Alojamiento entero: apto. residencial en Sueca, España",53.0,0.0,4.605170185988092,https://www.airbnb.es/rooms/36019407?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1354479223&search_mode=flex_destinations_search&check_in=2024-04-22&check_out=2024-04-27&source_impression_id=p3_1710967163_CbQIefawl6W0vxGI&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,25.0,4.616666666666666
-3.25131418568846e+18,"Bonito estudio, magníficas vistas al mar, piscina, tenis","Alojamiento entero: apto. residencial en Biarritz, Francia",23.0,0.0,4.553876891600541,https://www.airbnb.es/rooms/49410737?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1228872154&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967158_bOuQVsLN%2FFxh91bd&previous_page_section_name=1000,2.0,1.0,0.0,40.62273805,-2.9027618,0.0,47.5,4.8500000000000005
8.132379121313357e+18,Luminoso apartamento en primerísima línea de playa,"Alojamiento entero: vivienda vacacional en Sueca, España",55.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/630283411937097975?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1404061866&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967163_7q7TLIdJeYl3mA7x&previous_page_section_name=1000,8.0,5.0,0.0,40.62273805,-2.9027618,0.0,13.125,4.733333333333333
-1.278286696495891e+18,"Apartamento lujo a pie de playa, A/a, domótica, Wi","Alojamiento entero: piso en Playa de Gandía, España",7.0,0.0,5.2832037287379885,https://www.airbnb.es/rooms/42480381?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1010459777&search_mode=flex_destinations_search&check_in=2024-03-31&check_out=2024-04-05&source_impression_id=p3_1710967166_sgOAcrIb7jRBp1%2Fk&previous_page_section_name=1000,6.0,2.0,0.0,39.0105836,-0.1705712,0.0,32.833333333333336,4.8
9.08958388300905e+18,Apartamento en Benidorm a 1a línea del mar,"Alojamiento entero: piso en Benidorm, España",560.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/53946747?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1492723134&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967164_Ak7MwIOizVseoWEF&previous_page_section_name=1000,5.0,2.0,0.0,38.5406255,-0.1290929,0.0,21.0,4.3
7.904344081838033e+18,"En primera línea de playa, cerca de Bilbao 204","Alojamiento entero: piso en La Arena, España",7.0,0.0,4.890349128221754,https://www.airbnb.es/rooms/918723688567699709?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1687205917&search_mode=flex_destinations_search&check_in=2024-05-01&check_out=2024-05-06&source_impression_id=p3_1710967167_ux8V69ifk1EWkjel&previous_page_section_name=1000,3.0,1.0,0.0,40.62273805,-2.9027618,0.0,44.333333333333336,4.166666666666667
-1.4334517973347678e+17,40m2 en la Gran Playa con Parking,"Alojamiento entero: apto. residencial en Biarritz, Francia",67.0,0.0,4.7535901911063645,https://www.airbnb.es/rooms/18237954?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1380059421&search_mode=flex_destinations_search&check_in=2024-04-01&check_out=2024-04-06&source_impression_id=p3_1710967163_tbYahHsZVgSOQ1kD&previous_page_section_name=1000,4.0,1.0,0.0,43.47114375,-1.552726590666314,1.0,29.0,4.75
8.183359886686117e+18,Apartamento en Cullera,"Alojamiento entero: piso en Cullera, España",25.0,0.0,4.382026634673881,https://www.airbnb.es/rooms/643250417586849477?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1641133651&search_mode=flex_destinations_search&check_in=2024-03-24&check_out=2024-03-29&source_impression_id=p3_1710967158_Vbi33xKqW44gnAbd&previous_page_section_name=1000,4.0,1.0,0.0,39.1647217,-0.2542313,0.0,20.0,4.966666666666666
-6.688168382165551e+18,"APARTAMENTO DE PLAYA CON PISCINA, JUNTO A ARENA, VALENCIA","Alojamiento entero: piso en Alboraia, España",181.0,0.0,4.859812404361672,https://www.airbnb.es/rooms/28154143?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=569698587&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967166_QOuxVPklms9M%2FJZE&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,21.5,4.816666666666667
7.33150467711408e+18,Muralla Roja,"Alojamiento entero: piso en Calp, España",557.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/50274277?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1851089458&search_mode=flex_destinations_search&check_in=2024-03-22&check_out=2024-03-27&source_impression_id=p3_1710967142_3zJwytr%2B2XMYTOuS&previous_page_section_name=1000,4.0,1.0,0.0,38.6443252,0.046012,0.0,26.25,4.85
8.406059261340017e+18,PROVIMA B 18º,"Alojamiento entero: piso en Benidorm, España",45.0,0.0,4.0943445622221,https://www.airbnb.es/rooms/39526782?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=893908146&search_mode=flex_destinations_search&check_in=2024-05-31&check_out=2024-06-05&source_impression_id=p3_1710967167_tJC%2F2F9zRnEja%2BZr&previous_page_section_name=1000,4.0,1.0,0.0,40.62273805,-2.9027618,0.0,15.0,4.666666666666667
2.6271282821465825e+18,CIBOURE/ ST-JEAN-DE-LUZ : apartamento 3* + garaje privado,"Alojamiento entero: piso en Ciboure, Francia",84.0,0.0,4.653960350157523,https://www.airbnb.es/rooms/24110113?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=500463198&search_mode=flex_destinations_search&check_in=2024-03-21&check_out=2024-03-26&source_impression_id=p3_1710967167_LOMACHugHuEJ34wX&previous_page_section_name=1000,6.0,1.0,0.0,40.62273805,-2.9027618,0.0,17.5,4.75
7.463450021850014e+18,Sunset Beach by Apartelier,"Alojamiento entero: piso en Plentzia, España",7.0,0.0,5.501258210544727,https://www.airbnb.es/rooms/969338386578193389?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1825117808&search_mode=flex_destinations_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1710967162_wzOIOuRrwACe1Frl&previous_page_section_name=1000,6.0,2.0,0.0,40.62273805,-2.9027618,0.0,40.833333333333336,4.983333333333333
